panelist_id,year_of_birth,country,has_ios,has_android,compliance_band,data_quality_band
P000518,1983,Country 2,TRUE,FALSE,High,High
P000519,1992,Country 1,FALSE,TRUE,Medium,High
P000520,1957,Country 3,FALSE,TRUE,High,High
P000521,1987,Country 3,TRUE,FALSE,High,High
P000522,2008,Country 1,FALSE,TRUE,High,Low
P000523,1979,Country 1,FALSE,TRUE,High,High
P000524,2003,Country 2,FALSE,TRUE,High,High
P000525,2001,Country 1,FALSE,TRUE,High,High
P000526,1996,Country 1,TRUE,FALSE,High,High
P000527,1994,Country 3,FALSE,TRUE,High,High
P000528,1998,Country 3,TRUE,FALSE,High,Medium
P000529,1984,Country 2,FALSE,TRUE,High,High
P000530,1993,Country 1,TRUE,TRUE,Low,Medium
P000531,1964,Country 2,TRUE,FALSE,High,High
P000532,1990,Country 2,TRUE,FALSE,High,Low
P000533,1992,Country 1,TRUE,FALSE,Medium,High
P000534,1983,Country 2,FALSE,TRUE,High,High
P000535,1994,Country 1,FALSE,TRUE,High,High
P000536,1993,Country 1,FALSE,TRUE,High,High
P000537,2000,Country 2,TRUE,FALSE,High,Medium
P000538,1989,Country 1,FALSE,TRUE,High,Medium
P000539,1994,Country 1,FALSE,TRUE,High,High
P000540,2000,Country 3,FALSE,TRUE,High,High
P000541,1988,Country 3,FALSE,TRUE,High,High
P000542,1969,Country 2,TRUE,FALSE,High,Medium
P000543,1987,Country 3,FALSE,TRUE,High,High
P000544,1998,Country 3,TRUE,FALSE,High,Medium
P000545,1997,Country 1,FALSE,TRUE,High,High
P000546,1987,Country 1,FALSE,TRUE,High,High
P000547,1997,Country 1,FALSE,TRUE,High,Medium
P000548,1991,Country 1,TRUE,FALSE,Low,High
P000549,2008,Country 2,FALSE,TRUE,High,Medium
P000550,1985,Country 1,FALSE,TRUE,High,Medium
P000551,2000,Country 1,FALSE,TRUE,High,Medium
P000552,2008,Country 1,TRUE,TRUE,Medium,High
P000553,1994,Country 1,FALSE,TRUE,High,Low
P000554,1991,Country 3,FALSE,TRUE,High,High
P000555,1986,Country 1,FALSE,TRUE,Low,High
P000556,1990,Country 1,FALSE,TRUE,High,High
P000557,1999,Country 1,FALSE,TRUE,Low,High
P000558,1990,Country 2,TRUE,FALSE,High,Medium
P000559,1986,Country 2,FALSE,TRUE,High,High
P000560,2006,Country 2,FALSE,TRUE,High,High
P000561,1999,Country 1,FALSE,TRUE,High,Low
P000562,2008,Country 1,FALSE,TRUE,High,High
P000563,1990,Country 3,FALSE,TRUE,High,High
P000564,2004,Country 2,FALSE,TRUE,Low,High
P000565,1995,Country 2,FALSE,TRUE,High,High
P000566,1981,Country 2,FALSE,TRUE,High,High
P000567,2002,Country 2,FALSE,TRUE,High,Medium
P000568,1990,Country 1,FALSE,TRUE,Low,High
P000569,1987,Country 1,FALSE,TRUE,Medium,Medium
P000570,1989,Country 2,TRUE,FALSE,High,High
P000571,2000,Country 1,FALSE,TRUE,High,Medium
P000572,1964,Country 3,TRUE,FALSE,High,High
P000573,1986,Country 2,TRUE,FALSE,High,High
P000574,1989,Country 2,FALSE,TRUE,High,High
P000575,1992,Country 3,FALSE,TRUE,High,High
P000576,1978,Country 2,FALSE,TRUE,High,High
P000577,1994,Country 3,FALSE,TRUE,High,High
P000578,1976,Country 2,FALSE,TRUE,High,High
P000579,2000,Country 3,FALSE,TRUE,High,Low
P000580,1988,Country 1,FALSE,TRUE,High,High
P000581,1974,Country 2,FALSE,TRUE,High,High
P000582,1976,Country 2,TRUE,FALSE,High,High
P000583,1999,Country 1,FALSE,TRUE,High,High
P000584,2002,Country 1,FALSE,TRUE,High,High
P000585,1963,Country 3,FALSE,TRUE,High,High
P000586,1979,Country 2,FALSE,TRUE,High,Medium
P000587,1995,Country 1,TRUE,FALSE,High,Medium
P000588,1994,Country 1,TRUE,FALSE,High,High
P000589,1983,Country 1,FALSE,TRUE,Medium,High
P000590,1993,Country 1,FALSE,TRUE,Low,High
P000591,1978,Country 3,TRUE,FALSE,High,High
P000592,2001,Country 1,TRUE,FALSE,High,High
P000593,1997,Country 1,FALSE,TRUE,High,Low
P000594,2006,Country 2,FALSE,TRUE,Medium,Medium
P000595,1996,Country 1,FALSE,TRUE,High,Medium
P000596,1999,Country 1,FALSE,TRUE,Medium,Medium
P000597,1996,Country 2,FALSE,TRUE,High,High
P000598,1995,Country 2,FALSE,TRUE,High,High
P000599,1987,Country 3,FALSE,TRUE,High,High
P000600,2000,Country 2,FALSE,TRUE,High,High
P000601,2001,Country 1,FALSE,TRUE,High,Low
P000602,1996,Country 2,TRUE,TRUE,High,High
P000603,1966,Country 3,FALSE,TRUE,Medium,High
P000604,2008,Country 2,FALSE,TRUE,High,High
P000605,1986,Country 3,TRUE,FALSE,Low,Medium
P000606,1995,Country 2,FALSE,TRUE,High,High
P000607,1979,Country 3,FALSE,TRUE,High,High
P000608,2003,Country 1,TRUE,FALSE,High,High
P000609,1985,Country 2,FALSE,TRUE,Low,High
P000610,2005,Country 1,FALSE,TRUE,High,High
P000611,1993,Country 2,FALSE,TRUE,High,High
P000612,1994,Country 2,FALSE,TRUE,High,High
P000613,1986,Country 3,FALSE,TRUE,High,High
P000614,2000,Country 3,FALSE,TRUE,High,High
P000615,1992,Country 1,TRUE,FALSE,High,Medium
P000616,1996,Country 2,FALSE,TRUE,High,High
P000617,1987,Country 2,FALSE,TRUE,High,High
P000618,1973,Country 1,FALSE,TRUE,High,High
P000619,2003,Country 1,FALSE,TRUE,High,Medium
P000620,1997,Country 1,FALSE,TRUE,Low,High
P000621,1987,Country 2,FALSE,TRUE,Medium,High
P000622,2000,Country 2,TRUE,FALSE,High,High
P000623,1970,Country 3,FALSE,TRUE,High,High
P000624,2004,Country 1,FALSE,TRUE,Medium,Low
P000625,1986,Country 3,FALSE,TRUE,High,High
P000626,2005,Country 1,FALSE,TRUE,Medium,High
P000627,1984,Country 2,FALSE,TRUE,Low,Low
P000628,1982,Country 1,FALSE,TRUE,High,High
P000629,2002,Country 2,TRUE,FALSE,High,High
P000630,1982,Country 3,FALSE,TRUE,High,High
P000631,1988,Country 3,TRUE,FALSE,High,High
P000632,1987,Country 3,TRUE,FALSE,High,Medium
P000633,1989,Country 1,FALSE,TRUE,High,High
P000634,1983,Country 1,FALSE,TRUE,High,High
P000635,1998,Country 1,TRUE,FALSE,High,Medium
P000636,2001,Country 1,TRUE,FALSE,High,Medium
P000637,1990,Country 2,FALSE,TRUE,High,High
P000638,2000,Country 2,FALSE,TRUE,High,High
P000639,2008,Country 2,FALSE,TRUE,Low,Low
P000640,1991,Country 3,TRUE,FALSE,High,High
P000641,1990,Country 2,FALSE,TRUE,High,High
P000642,1999,Country 3,FALSE,TRUE,High,Medium
P000643,1987,Country 1,FALSE,TRUE,High,Medium
P000644,2008,Country 1,FALSE,TRUE,High,Low
P000645,1999,Country 2,TRUE,FALSE,High,Medium
P000646,1993,Country 3,FALSE,TRUE,High,High
P000647,1989,Country 1,FALSE,TRUE,Medium,High
P000648,2000,Country 2,FALSE,TRUE,High,Medium
P000649,1996,Country 2,TRUE,FALSE,Low,Medium
P000650,2000,Country 1,FALSE,TRUE,High,High
P000651,1993,Country 1,FALSE,TRUE,High,High
P000652,1975,Country 3,FALSE,TRUE,High,Medium
P000653,1992,Country 2,FALSE,TRUE,High,Medium
P000654,1993,Country 1,FALSE,TRUE,High,High
P000655,1990,Country 3,FALSE,TRUE,High,High
P000656,1997,Country 1,TRUE,FALSE,High,High
P000657,2008,Country 3,FALSE,TRUE,High,Medium
P000658,2001,Country 1,FALSE,TRUE,High,Medium
P000659,1979,Country 2,FALSE,TRUE,High,Medium
P000660,2005,Country 1,TRUE,TRUE,High,Medium
P000661,2004,Country 1,FALSE,TRUE,High,High
P000662,1989,Country 3,FALSE,TRUE,Low,High
P000663,1993,Country 1,TRUE,FALSE,Medium,High
P000664,2000,Country 1,TRUE,FALSE,High,Medium
P000665,2008,Country 1,TRUE,FALSE,Low,Medium
P000666,1972,Country 2,FALSE,TRUE,High,Medium
P000667,1977,Country 3,TRUE,FALSE,High,High
P000668,1989,Country 3,TRUE,FALSE,High,Medium
P000669,2002,Country 1,FALSE,TRUE,High,High
P000670,1993,Country 1,FALSE,TRUE,High,Medium
P000671,2007,Country 1,TRUE,FALSE,High,Low
P000672,1995,Country 2,TRUE,FALSE,High,High
P000673,2002,Country 3,TRUE,FALSE,High,High
P000674,1988,Country 2,FALSE,TRUE,High,High
P000675,1975,Country 2,TRUE,FALSE,High,High
P000676,1990,Country 1,FALSE,TRUE,High,High
P000677,1993,Country 3,TRUE,FALSE,Medium,High
P000678,1974,Country 2,FALSE,TRUE,High,High
P000679,1993,Country 1,FALSE,TRUE,High,Low
P000680,1989,Country 1,FALSE,TRUE,High,Medium
P000681,1978,Country 1,TRUE,FALSE,High,Medium
P000682,2005,Country 1,FALSE,TRUE,High,Medium
P000683,2002,Country 1,FALSE,TRUE,High,High
P000684,1982,Country 1,FALSE,TRUE,Medium,High
P000685,1986,Country 2,FALSE,TRUE,High,Medium
P000686,1979,Country 1,FALSE,TRUE,High,High
P000687,2001,Country 1,FALSE,TRUE,High,High
P000688,1993,Country 3,FALSE,TRUE,High,Medium
P000689,1985,Country 2,TRUE,FALSE,Medium,High
P000690,2008,Country 2,FALSE,TRUE,High,High
P000691,1993,Country 1,FALSE,TRUE,High,High
P000692,2008,Country 3,FALSE,TRUE,High,High
P000693,2002,Country 1,TRUE,FALSE,High,High
P000694,2008,Country 1,FALSE,TRUE,High,Low
P000695,2008,Country 3,FALSE,TRUE,High,High
P000696,1982,Country 2,FALSE,TRUE,High,High
P000697,1978,Country 2,TRUE,FALSE,High,High
P000698,1998,Country 2,FALSE,TRUE,High,High
P000699,1991,Country 2,TRUE,FALSE,High,High
P000700,1997,Country 1,FALSE,TRUE,High,Low
P000701,1994,Country 1,FALSE,TRUE,High,High
P000702,1986,Country 1,FALSE,TRUE,High,High
P000703,2006,Country 1,FALSE,TRUE,High,High
P000704,1953,Country 3,TRUE,TRUE,Low,Medium
P000705,1993,Country 1,FALSE,TRUE,Low,High
P000706,1991,Country 2,TRUE,FALSE,Medium,High
P000707,1993,Country 2,TRUE,TRUE,High,High
P000708,1983,Country 2,TRUE,FALSE,High,Medium
P000709,2000,Country 1,FALSE,TRUE,High,Low
P000710,1991,Country 1,FALSE,TRUE,High,High
P000711,2001,Country 3,FALSE,TRUE,High,High
P000712,1990,Country 2,FALSE,TRUE,High,High
P000713,1986,Country 3,FALSE,TRUE,High,High
P000714,1996,Country 3,FALSE,TRUE,High,High
P000715,1964,Country 2,FALSE,TRUE,High,High
P000716,1994,Country 1,FALSE,TRUE,High,High
P000717,1987,Country 2,TRUE,FALSE,High,High
P000718,1999,Country 1,FALSE,TRUE,High,High
P000719,1996,Country 2,TRUE,FALSE,High,High
P000720,1998,Country 3,FALSE,TRUE,High,High
P000721,1994,Country 2,FALSE,TRUE,High,High
P000722,1994,Country 1,TRUE,FALSE,High,Low
P000723,2008,Country 1,FALSE,TRUE,Medium,Medium
P000724,2001,Country 3,TRUE,FALSE,High,Medium
P000725,1989,Country 1,FALSE,TRUE,High,High
P000726,1997,Country 1,FALSE,TRUE,Low,Medium
P000727,1997,Country 1,FALSE,TRUE,Low,High
P000728,2005,Country 1,FALSE,TRUE,High,Low
P000729,2008,Country 1,FALSE,TRUE,High,High
P000730,1987,Country 2,FALSE,TRUE,High,High
P000731,1996,Country 1,FALSE,TRUE,Medium,High
P000732,1992,Country 1,FALSE,TRUE,High,Medium
P000733,1993,Country 1,FALSE,TRUE,High,High
P000734,2002,Country 1,FALSE,TRUE,High,High
P000735,1988,Country 1,TRUE,TRUE,High,High
P000736,1995,Country 2,TRUE,FALSE,High,High
P000737,1997,Country 1,TRUE,FALSE,High,Medium
P000738,1993,Country 1,FALSE,TRUE,High,High
P000739,2004,Country 1,FALSE,TRUE,Low,High
P000740,2006,Country 1,FALSE,TRUE,Medium,High
P000741,2008,Country 1,FALSE,TRUE,High,High
P000742,1991,Country 1,FALSE,TRUE,High,Medium
P000743,1993,Country 3,FALSE,TRUE,High,High
P000744,2003,Country 1,FALSE,TRUE,Medium,High
P000745,1989,Country 2,FALSE,TRUE,High,High
P000746,1970,Country 2,FALSE,TRUE,High,High
P000747,2000,Country 1,FALSE,TRUE,High,High
P000748,1966,Country 1,FALSE,TRUE,High,High
P000749,1991,Country 2,FALSE,TRUE,High,High
P000750,1981,Country 3,FALSE,TRUE,High,High
P000751,2000,Country 1,TRUE,FALSE,High,High
P000752,1998,Country 1,TRUE,TRUE,High,High
P000753,1998,Country 1,FALSE,TRUE,Medium,High
P000754,1998,Country 1,TRUE,FALSE,High,Low
P000755,1987,Country 2,FALSE,TRUE,High,High
P000756,2004,Country 1,FALSE,TRUE,Medium,Medium
P000757,1996,Country 1,FALSE,TRUE,Low,High
P000758,1994,Country 3,FALSE,TRUE,High,Low
P000759,1997,Country 1,FALSE,TRUE,High,Low
P000760,1991,Country 1,FALSE,TRUE,High,Medium
P000761,1975,Country 2,FALSE,TRUE,High,High
P000762,1980,Country 1,FALSE,TRUE,Medium,High
P000763,2004,Country 1,TRUE,FALSE,Medium,Medium
P000764,1999,Country 1,FALSE,TRUE,High,High
P000765,2002,Country 3,TRUE,FALSE,High,Low
P000766,1994,Country 1,FALSE,TRUE,High,High
P000767,2008,Country 1,FALSE,TRUE,High,Low
P000768,2007,Country 1,FALSE,TRUE,High,Low
P000769,2000,Country 1,TRUE,FALSE,High,High
P000770,1994,Country 2,FALSE,TRUE,High,High
P000771,1996,Country 1,FALSE,TRUE,High,High
P000772,1988,Country 2,FALSE,TRUE,High,High
P000773,2008,Country 2,FALSE,TRUE,High,High
P000774,1979,Country 3,FALSE,TRUE,High,High
P000775,2000,Country 1,FALSE,TRUE,High,Low
P000776,1981,Country 3,FALSE,TRUE,High,High
P000777,1996,Country 2,FALSE,TRUE,High,Low
P000778,1999,Country 1,FALSE,TRUE,High,High
P000779,1992,Country 2,FALSE,TRUE,High,High
P000780,2008,Country 3,TRUE,FALSE,High,High
P000781,1979,Country 1,FALSE,TRUE,Low,High
P000782,1964,Country 3,TRUE,FALSE,High,High
P000783,1996,Country 1,FALSE,TRUE,High,Low
P000784,2003,Country 2,TRUE,FALSE,High,Medium
P000785,1971,Country 3,FALSE,TRUE,High,High
P000786,1990,Country 1,TRUE,FALSE,High,Medium
P000787,1986,Country 3,FALSE,TRUE,Medium,High
P000788,2005,Country 1,FALSE,TRUE,High,High
P000789,1999,Country 2,FALSE,TRUE,High,High
P000790,2004,Country 2,TRUE,FALSE,High,High
P000791,2001,Country 1,FALSE,TRUE,Medium,Medium
P000792,2001,Country 1,FALSE,TRUE,High,Medium
P000793,2001,Country 1,TRUE,FALSE,High,Medium
P000794,2005,Country 1,TRUE,FALSE,High,Low
P000795,1998,Country 1,FALSE,TRUE,High,High
P000796,2008,Country 1,FALSE,TRUE,Low,Medium
P000797,1978,Country 1,FALSE,TRUE,High,High
P000798,1990,Country 1,FALSE,TRUE,High,Medium
P000799,1991,Country 2,TRUE,FALSE,High,Medium
P000800,1975,Country 2,TRUE,FALSE,High,High
P000801,1996,Country 2,TRUE,TRUE,Medium,Low
P000802,1994,Country 1,FALSE,TRUE,High,High
P000803,1989,Country 3,FALSE,TRUE,High,Low
P000804,2008,Country 2,FALSE,TRUE,Low,High
P000805,1998,Country 1,FALSE,TRUE,Low,Medium
P000806,1988,Country 1,TRUE,FALSE,High,Medium
P000807,2001,Country 2,FALSE,TRUE,High,High
P000808,2008,Country 1,FALSE,TRUE,High,Low
P000809,2001,Country 2,FALSE,TRUE,High,High
P000810,1965,Country 3,TRUE,FALSE,High,High
P000811,1989,Country 1,FALSE,TRUE,High,Medium
P000812,2005,Country 1,FALSE,TRUE,High,High
P000813,1994,Country 3,TRUE,FALSE,High,High
P000814,1981,Country 2,FALSE,TRUE,Low,Low
P000815,1993,Country 1,TRUE,FALSE,Medium,High
P000816,1990,Country 3,TRUE,FALSE,High,High
P000817,1993,Country 3,FALSE,TRUE,High,High
P000818,1995,Country 2,FALSE,TRUE,Medium,High
P000819,2005,Country 2,TRUE,FALSE,High,High
P000820,2000,Country 1,FALSE,TRUE,High,Medium
P000821,1995,Country 1,FALSE,TRUE,High,High
P000822,1977,Country 2,TRUE,FALSE,High,Medium
P000823,1996,Country 1,FALSE,TRUE,High,High
P000824,1993,Country 2,FALSE,TRUE,High,Medium
P000825,1983,Country 3,TRUE,FALSE,Medium,Medium
P000826,2001,Country 1,TRUE,FALSE,Medium,High
P000827,2008,Country 2,FALSE,TRUE,High,High
P000828,1995,Country 1,FALSE,TRUE,High,High
P000829,2002,Country 3,FALSE,TRUE,High,High
P000830,1997,Country 1,FALSE,TRUE,Low,Low
P000831,1987,Country 2,FALSE,TRUE,Medium,Medium
P000832,1998,Country 2,FALSE,TRUE,High,Medium
P000833,1997,Country 1,FALSE,TRUE,High,Medium
P000834,1977,Country 2,FALSE,TRUE,High,Medium
P000835,1976,Country 2,FALSE,TRUE,High,Medium
P000836,1999,Country 2,FALSE,TRUE,Low,Medium
P000837,1970,Country 2,TRUE,FALSE,High,Medium
P000838,1989,Country 3,FALSE,TRUE,High,High
P000839,2008,Country 1,FALSE,TRUE,High,High
P000840,1991,Country 2,TRUE,FALSE,High,High
P000841,1994,Country 1,FALSE,TRUE,High,High
P000842,1966,Country 2,TRUE,FALSE,High,High
P000843,2008,Country 2,FALSE,TRUE,High,Medium
P000844,1992,Country 1,FALSE,TRUE,High,Medium
P000845,1998,Country 1,FALSE,TRUE,High,Medium
P000846,1983,Country 3,FALSE,TRUE,High,Low
P000847,1988,Country 1,FALSE,TRUE,High,High
P000848,1992,Country 2,FALSE,TRUE,High,Medium
P000849,1985,Country 1,FALSE,TRUE,High,High
P000850,2003,Country 3,TRUE,FALSE,High,Medium
P000851,1986,Country 1,FALSE,TRUE,Medium,High
P000852,1990,Country 1,FALSE,TRUE,Medium,High
P000853,1973,Country 3,FALSE,TRUE,High,High
P000854,1997,Country 3,TRUE,FALSE,High,High
P000855,2000,Country 1,TRUE,FALSE,High,High
P000856,2006,Country 1,TRUE,FALSE,High,Medium
P000857,1979,Country 2,TRUE,FALSE,Low,High
P000858,1990,Country 3,TRUE,FALSE,High,High
P000859,1990,Country 1,FALSE,TRUE,Medium,Medium
P000860,1997,Country 2,FALSE,TRUE,High,Medium
P000861,1989,Country 2,FALSE,TRUE,High,Medium
P000862,1986,Country 2,TRUE,FALSE,High,Medium
P000863,1993,Country 2,FALSE,TRUE,High,Low
P000864,1989,Country 2,FALSE,TRUE,High,Low
P000865,1999,Country 1,FALSE,TRUE,High,High
P000866,1988,Country 3,FALSE,TRUE,High,High
P000867,1998,Country 3,TRUE,TRUE,High,High
P000868,1989,Country 2,FALSE,TRUE,High,High
P000869,1988,Country 1,FALSE,TRUE,High,High
P000870,1986,Country 1,TRUE,FALSE,Low,High
P000871,1989,Country 2,TRUE,FALSE,High,Medium
P000872,1998,Country 1,TRUE,FALSE,High,High
P000873,1987,Country 3,FALSE,TRUE,High,High
P000874,1998,Country 1,FALSE,TRUE,High,High
P000875,1999,Country 2,TRUE,FALSE,High,Low
P000876,2000,Country 3,TRUE,FALSE,High,High
P000877,1986,Country 1,FALSE,TRUE,High,Medium
P000878,1996,Country 1,FALSE,TRUE,Low,Low
P000879,2000,Country 2,FALSE,TRUE,High,Medium
P000880,1986,Country 2,FALSE,TRUE,High,Medium
P000881,1989,Country 1,TRUE,FALSE,High,Medium
P000882,1987,Country 2,FALSE,TRUE,High,High
P000883,1994,Country 3,FALSE,TRUE,High,High
P000884,1990,Country 1,FALSE,TRUE,High,Medium
P000885,1996,Country 1,TRUE,FALSE,High,Low
P000886,1996,Country 1,FALSE,TRUE,Medium,Low
P000887,2002,Country 1,FALSE,TRUE,High,Low
P000888,1997,Country 1,FALSE,TRUE,Low,High
P000889,1997,Country 1,FALSE,TRUE,Low,High
P000890,2008,Country 2,FALSE,TRUE,High,High
P000891,1999,Country 1,FALSE,TRUE,High,High
P000892,1980,Country 3,FALSE,TRUE,Low,High
P000893,1995,Country 1,FALSE,TRUE,High,High
P000894,1999,Country 1,FALSE,TRUE,High,Medium
P000895,1995,Country 2,FALSE,TRUE,High,High
P000896,1996,Country 3,TRUE,FALSE,High,High
P000897,2002,Country 1,FALSE,TRUE,High,Low
P000898,1999,Country 1,TRUE,FALSE,High,High
P000899,2000,Country 1,FALSE,TRUE,High,High
P000900,2005,Country 2,FALSE,TRUE,Low,Low
P000901,1982,Country 1,TRUE,FALSE,High,High
P000902,2006,Country 1,FALSE,TRUE,High,Low
P000903,1995,Country 1,FALSE,TRUE,High,High
P000904,1994,Country 2,TRUE,FALSE,High,High
P000905,1997,Country 3,TRUE,FALSE,High,Medium
P000906,1969,Country 2,TRUE,FALSE,High,Medium
P000907,2003,Country 2,TRUE,FALSE,Low,High
P000908,1975,Country 1,FALSE,TRUE,High,High
P000909,1999,Country 1,FALSE,TRUE,High,Medium
P000910,2004,Country 1,FALSE,TRUE,High,Medium
P000911,1979,Country 2,FALSE,TRUE,High,High
P000912,1980,Country 3,TRUE,FALSE,High,High
P000913,1980,Country 3,FALSE,TRUE,High,Medium
P000914,1999,Country 3,FALSE,TRUE,High,High
P000915,2008,Country 3,TRUE,FALSE,High,Low
P000916,1994,Country 3,TRUE,FALSE,High,High
P000917,2003,Country 1,FALSE,TRUE,High,Medium
P000918,1999,Country 1,FALSE,TRUE,Low,Low
P000919,1997,Country 1,FALSE,TRUE,High,High
P000920,1976,Country 2,FALSE,TRUE,High,High
P000921,2008,Country 1,FALSE,TRUE,High,High
P000922,1990,Country 3,FALSE,TRUE,High,Medium
P000923,1999,Country 2,FALSE,TRUE,Low,Low
P000924,1991,Country 2,FALSE,TRUE,High,Medium
P000925,1990,Country 1,TRUE,FALSE,High,High
P000926,1990,Country 1,FALSE,TRUE,High,High
P000927,1998,Country 1,FALSE,TRUE,High,High
P000928,2008,Country 3,TRUE,FALSE,High,High
P000929,1973,Country 2,TRUE,FALSE,High,Medium
P000930,1997,Country 2,FALSE,TRUE,High,Medium
P000931,2004,Country 1,TRUE,FALSE,Medium,High
P000932,2001,Country 1,FALSE,TRUE,Low,High
P000933,2007,Country 1,FALSE,TRUE,Medium,Low
P000934,1977,Country 2,FALSE,TRUE,High,Medium
P000935,1999,Country 2,FALSE,TRUE,Low,High
P000936,1997,Country 1,FALSE,TRUE,High,Low
P000937,1957,Country 3,FALSE,TRUE,High,High
P000938,1992,Country 1,FALSE,TRUE,High,Medium
P000939,2008,Country 3,FALSE,TRUE,High,Medium
P000940,2001,Country 1,FALSE,TRUE,High,Low
P000941,1981,Country 1,FALSE,TRUE,High,Medium
P000942,2004,Country 3,TRUE,FALSE,High,High
P000943,1997,Country 1,FALSE,TRUE,High,Medium
P000944,1984,Country 1,FALSE,TRUE,High,High
P000945,1994,Country 1,FALSE,TRUE,High,Low
P000946,2008,Country 1,FALSE,TRUE,High,Medium
P000947,1962,Country 2,FALSE,TRUE,High,High
P000948,1983,Country 3,TRUE,FALSE,High,High
P000949,1983,Country 3,TRUE,TRUE,High,High
P000950,1995,Country 1,TRUE,FALSE,High,Medium
P000951,1997,Country 2,TRUE,FALSE,High,High
P000952,2008,Country 1,TRUE,FALSE,High,High
P000953,1992,Country 1,FALSE,TRUE,High,High
P000954,2008,Country 1,TRUE,FALSE,Medium,High
P000955,1972,Country 3,TRUE,FALSE,High,High
P000956,1990,Country 3,FALSE,TRUE,Medium,High
P000957,1973,Country 2,FALSE,TRUE,High,High
P000958,1994,Country 2,FALSE,TRUE,High,High
P000959,2002,Country 2,FALSE,TRUE,High,High
P000960,1967,Country 2,FALSE,TRUE,High,High
P000961,1985,Country 2,TRUE,FALSE,High,High
P000962,2002,Country 1,FALSE,TRUE,High,Medium
P000963,1998,Country 1,FALSE,TRUE,High,High
P000964,1999,Country 1,FALSE,TRUE,High,High
P000965,1999,Country 3,FALSE,TRUE,High,High
P000966,1965,Country 2,FALSE,TRUE,High,Medium
P000967,1995,Country 3,FALSE,TRUE,High,High
P000968,1999,Country 1,FALSE,TRUE,High,Medium
P000969,1997,Country 2,FALSE,TRUE,Medium,High
P000970,2007,Country 1,FALSE,TRUE,High,High
P000971,1993,Country 1,TRUE,FALSE,Medium,High
P000972,2000,Country 1,FALSE,TRUE,High,Medium
P000973,2004,Country 1,FALSE,TRUE,High,High
P000974,1976,Country 3,FALSE,TRUE,High,High
P000975,1978,Country 1,FALSE,TRUE,High,High
P000976,2005,Country 2,TRUE,FALSE,High,Low
P000977,2005,Country 1,FALSE,TRUE,High,High
P000978,1975,Country 1,FALSE,TRUE,High,Medium
P000979,2000,Country 2,TRUE,FALSE,High,Medium
P000980,2008,Country 1,FALSE,TRUE,High,High
P000981,1997,Country 3,TRUE,FALSE,High,High
P000982,1992,Country 3,FALSE,TRUE,High,Medium
P000983,1989,Country 2,TRUE,FALSE,Medium,Medium
P000984,1991,Country 1,FALSE,TRUE,High,High
P000985,1993,Country 1,FALSE,TRUE,High,High
P000986,1987,Country 3,FALSE,TRUE,High,Medium
P000987,2004,Country 1,TRUE,FALSE,Medium,Low
P000988,1998,Country 1,FALSE,TRUE,Medium,High
P000989,1999,Country 1,FALSE,TRUE,High,Low
